     82.37.121.50,
     82.37.121.50,
     165.91.71.82,
     203.162.165.11,
     128.194.216.28,
     128.194.111.175,
     128.194.216.28,
     128.194.220.39,
     165.91.70.83,
     128.194.141.129,
     165.91.240.209,
     165.91.240.209,
     61.0.200.117,
     61.0.200.117,
     61.0.200.117,
     165.91.174.150,
     165.91.148.81,
     128.194.25.165,
     128.194.25.165,
     4.34.138.5,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.241.7,
     165.91.166.84,
202.88.154.177,     202.88.154.177,
     130.74.134.118,
143.89.38.36     143.89.188.5,
143.89.38.36,     143.89.188.5,
,  ,   203.94.194.167 Sat 17th Jan,2004 03:47 pm
,  ,   61.11.18.174 Sat 17th Jan,2004 03:48 pm
172.31.77.40,  ,   210.212.49.14 Sat 17th Jan,2004 04:14 pm
,  ,   210.214.151.64 Sat 17th Jan,2004 04:16 pm
,  ,   202.177.144.234 Sat 17th Jan,2004 04:43 pm
10.13.101.13,   unknown,   203.199.81.149 Sat 17th Jan,2004 04:55 pm
10.13.101.13,   unknown,   203.199.81.149 Sat 17th Jan,2004 04:57 pm
192.168.0.25,  ,   202.160.165.170 Sat 17th Jan,2004 05:05 pm
,  ,   220.224.31.141 Sat 17th Jan,2004 05:06 pm
,  ,   202.131.116.108 Sat 17th Jan,2004 05:14 pm
192.168.1.1,  ,   202.56.239.78 Sat 17th Jan,2004 05:37 pm
10.0.0.101,  ,   203.195.201.28 Sat 17th Jan,2004 05:40 pm
,  ,   202.174.136.98 Sat 17th Jan,2004 05:45 pm
10.13.27.14,   unknown,   203.199.81.149 Sat 17th Jan,2004 06:14 pm
203.187.196.148,  ,   203.187.196.148 Sat 17th Jan,2004 06:21 pm
10.100.63.132,  ,   202.138.119.193 Sat 17th Jan,2004 06:39 pm
10.4.201.3,   10.4.11.21,   203.199.81.149 Sat 17th Jan,2004 06:42 pm
10.4.201.3,   10.4.11.21,   203.199.81.149 Sat 17th Jan,2004 06:43 pm
,  ,   220.224.23.119 Sat 17th Jan,2004 06:52 pm
,  ,   203.129.231.113 Sat 17th Jan,2004 06:56 pm
192.168.13.50,   unknown,   203.199.51.149 Sat 17th Jan,2004 07:18 pm
10.5.11.2,   unknown,   203.199.81.149 Sat 17th Jan,2004 07:18 pm
,  ,   61.95.213.44 Sat 17th Jan,2004 07:34 pm
172.31.85.176,  ,   210.212.49.12 Sat 17th Jan,2004 08:20 pm
10.4.202.74,   10.4.11.21,   203.199.81.149 Sat 17th Jan,2004 08:25 pm
10.9.3.92,   10.9.11.16,   203.199.81.149 Sat 17th Jan,2004 08:33 pm
,  ,   210.210.60.94 Sat 17th Jan,2004 08:42 pm
153.11.103.12,  ,   203.115.114.66 Sat 17th Jan,2004 08:53 pm
153.11.103.12,  ,   203.115.114.66 Sat 17th Jan,2004 08:53 pm
,  ,   202.9.130.32 Sat 17th Jan,2004 08:56 pm
203.109.78.99,  ,   203.109.78.99 Sat 17th Jan,2004 08:58 pm
203.109.78.133,  ,   203.109.78.133 Sat 17th Jan,2004 09:25 pm
61.16.131.197,  ,   61.16.131.197 Sat 17th Jan,2004 09:43 pm
10.13.101.6,   unknown,   203.199.51.149 Sat 17th Jan,2004 09:52 pm
10.13.101.6,   unknown,   203.199.51.149 Sat 17th Jan,2004 09:52 pm
10.13.101.6,   unknown,   203.199.51.149 Sat 17th Jan,2004 09:52 pm
10.13.101.6,   unknown,   203.199.51.149 Sat 17th Jan,2004 09:52 pm
10.13.101.6,   unknown,   203.199.51.149 Sat 17th Jan,2004 09:52 pm
10.110.143.58,   unknown,   203.199.81.149 Sat 17th Jan,2004 09:59 pm
10.110.143.58,   unknown,   203.199.81.149 Sat 17th Jan,2004 10:00 pm
10.110.143.58,   unknown,   203.199.51.149 Sat 17th Jan,2004 10:00 pm
,  ,   61.1.36.254 Sat 17th Jan,2004 10:14 pm
10.13.235.6,   10.13.101.15,   203.199.81.149 Sat 17th Jan,2004 10:20 pm
10.5.201.59,   10.5.11.1,   203.199.51.149 Sat 17th Jan,2004 10:21 pm
,  ,   61.1.49.231 Sat 17th Jan,2004 10:32 pm
,  ,   203.199.82.145 Sat 17th Jan,2004 11:01 pm
,  ,   210.214.64.115 Sat 17th Jan,2004 11:03 pm
10.8.201.16,   10.8.11.15,   203.199.81.149 Sat 17th Jan,2004 11:15 pm
172.31.77.40,  ,   210.212.49.14 Sat 17th Jan,2004 11:15 pm
,  ,   219.65.88.7 Sat 17th Jan,2004 11:20 pm
10.4.202.60,   10.4.11.21,   203.199.51.149 Sat 17th Jan,2004 11:26 pm
,  ,   61.11.18.174 Sat 17th Jan,2004 11:29 pm
,  ,   219.65.81.124 Sun 18th Jan,2004 12:10 am
,  ,   61.1.36.170 Sun 18th Jan,2004 12:21 am
,  ,   210.214.66.38 Sun 18th Jan,2004 12:24 am
,  ,   203.94.218.58 Sun 18th Jan,2004 12:43 am
202.51.78.167,  ,   202.51.78.5 Sun 18th Jan,2004 12:49 am
,  ,   203.94.237.44 Sun 18th Jan,2004 12:54 am
10.4.202.74,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 12:56 am
10.4.11.2,   10.4.11.21,   203.199.51.149 Sun 18th Jan,2004 01:24 am
,  ,   202.138.119.197 Sun 18th Jan,2004 01:38 am
,  ,   61.2.48.100 Sun 18th Jan,2004 01:58 am
,  ,   64.253.49.243 Sun 18th Jan,2004 02:44 am
,  ,   68.45.68.12 Sun 18th Jan,2004 02:57 am
10.5.1.18,   unknown,   203.199.81.149 Sun 18th Jan,2004 03:05 am
10.5.1.18,   unknown,   203.199.81.149 Sun 18th Jan,2004 03:05 am
10.5.1.18,   unknown,   203.199.51.149 Sun 18th Jan,2004 03:05 am
,  ,   210.214.48.228 Sun 18th Jan,2004 04:09 am
10.13.31.7,   unknown,   203.199.81.149 Sun 18th Jan,2004 04:20 am
,  ,   202.9.172.50 Sun 18th Jan,2004 07:05 am
10.13.101.6,   unknown,   203.199.81.149 Sun 18th Jan,2004 08:39 am
202.153.47.61,  ,   202.153.44.6 Sun 18th Jan,2004 09:11 am
202.153.47.61,  ,   202.153.44.6 Sun 18th Jan,2004 09:11 am
10.5.11.5,   10.5.11.1,   203.199.51.149 Sun 18th Jan,2004 09:20 am
10.5.11.5,   10.5.11.1,   203.199.81.149 Sun 18th Jan,2004 09:20 am
10.5.11.5,   10.5.11.1,   203.199.81.149 Sun 18th Jan,2004 09:25 am
10.2.202.55,   unknown,   203.199.81.149 Sun 18th Jan,2004 10:43 am
10.13.31.7,   unknown,   203.199.81.149 Sun 18th Jan,2004 10:45 am
,  ,   61.11.21.120 Sun 18th Jan,2004 10:53 am
,  ,   158.144.51.36 Sun 18th Jan,2004 10:57 am
10.7.202.8,   10.7.11.0,   203.199.81.149 Sun 18th Jan,2004 11:10 am
10.100.63.156,  ,   202.138.119.193 Sun 18th Jan,2004 11:24 am
172.16.200.3,  ,   210.212.194.9 Sun 18th Jan,2004 11:27 am
10.112.1.1,   unknown,   203.199.81.149 Sun 18th Jan,2004 11:47 am
10.6.201.27,   unknown,   203.199.81.149 Sun 18th Jan,2004 11:59 am
10.6.201.27,   unknown,   203.199.81.149 Sun 18th Jan,2004 11:59 am
10.6.202.23,   10.6.101.2,   203.199.81.149 Sun 18th Jan,2004 12:05 pm
10.6.201.27,   unknown,   203.199.81.149 Sun 18th Jan,2004 12:08 pm
,  ,   202.177.150.108 Sun 18th Jan,2004 12:12 pm
10.13.234.12,   10.13.101.15,   203.199.81.149 Sun 18th Jan,2004 12:39 pm
,  ,   203.94.234.211 Sun 18th Jan,2004 12:53 pm
144.16.245.28,  ,   203.199.213.3 Sun 18th Jan,2004 01:21 pm
172.16.200.3,  ,   210.212.194.9 Sun 18th Jan,2004 01:26 pm
,  ,   61.11.16.125 Sun 18th Jan,2004 01:30 pm
,  ,   61.11.16.125 Sun 18th Jan,2004 01:40 pm
,  ,   210.214.66.184 Sun 18th Jan,2004 01:48 pm
,  ,   220.226.35.112 Sun 18th Jan,2004 02:01 pm
,  ,   203.94.233.194 Sun 18th Jan,2004 02:04 pm
172.16.16.128,  ,   202.63.168.43 Sun 18th Jan,2004 02:16 pm
,  ,   202.160.166.170 Sun 18th Jan,2004 02:27 pm
10.5.1.42,   unknown,   203.199.51.149 Sun 18th Jan,2004 02:54 pm
144.16.192.123,  ,   203.197.98.2 Sun 18th Jan,2004 03:28 pm
203.187.194.173,  ,   203.187.194.173 Sun 18th Jan,2004 03:29 pm
10.6.1.67,   unknown,   203.199.81.149 Sun 18th Jan,2004 03:37 pm
,  ,   202.9.172.65 Sun 18th Jan,2004 05:19 pm
10.4.1.52,   unknown,   203.199.81.149 Sun 18th Jan,2004 05:25 pm
10.13.227.6,   10.13.101.15,   203.199.81.149 Sun 18th Jan,2004 06:07 pm
,  ,   61.2.209.167 Sun 18th Jan,2004 06:08 pm
,  ,   61.11.82.41 Sun 18th Jan,2004 06:26 pm
217.1.128.164,  ,   203.200.49.220 Sun 18th Jan,2004 06:55 pm
10.4.202.60,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 07:04 pm
10.4.203.73,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 07:14 pm
10.4.203.73,   10.4.11.21,   203.199.51.149 Sun 18th Jan,2004 07:14 pm
,  ,   202.9.141.39 Sun 18th Jan,2004 07:16 pm
10.100.57.32,  ,   202.138.119.193 Sun 18th Jan,2004 07:16 pm
10.13.227.6,   10.13.101.15,   203.199.81.149 Sun 18th Jan,2004 07:20 pm
,  ,   61.95.219.236 Sun 18th Jan,2004 07:21 pm
,  ,   210.214.169.143 Sun 18th Jan,2004 07:23 pm
155.69.130.13,  ,   155.69.5.222 Sun 18th Jan,2004 07:23 pm
10.5.2.35,   unknown,   203.199.81.149 Sun 18th Jan,2004 07:42 pm
10.5.2.35,   unknown,   203.199.81.149 Sun 18th Jan,2004 07:42 pm
172.16.1.157,  ,   210.212.144.182 Sun 18th Jan,2004 07:46 pm
192.168.13.31,   unknown,   203.199.81.149 Sun 18th Jan,2004 07:48 pm
10.5.2.35,   unknown,   203.199.51.149 Sun 18th Jan,2004 07:49 pm
10.4.203.73,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 07:55 pm
10.4.203.73,   10.4.11.21,   203.199.51.149 Sun 18th Jan,2004 08:00 pm
10.3.3.65,   unknown,   203.199.81.149 Sun 18th Jan,2004 08:04 pm
,  ,   210.214.48.121 Sun 18th Jan,2004 08:05 pm
,  ,   213.250.62.124 Sun 18th Jan,2004 08:19 pm
,  ,   210.212.89.4 Sun 18th Jan,2004 08:22 pm
,  ,   202.177.151.43 Sun 18th Jan,2004 08:23 pm
172.31.85.176,  ,   210.212.49.12 Sun 18th Jan,2004 08:32 pm
,  ,   61.95.215.254 Sun 18th Jan,2004 08:37 pm
,  ,   203.192.201.142 Sun 18th Jan,2004 08:38 pm
,  ,   203.94.233.22 Sun 18th Jan,2004 09:12 pm
172.31.85.176,  ,   210.212.49.12 Sun 18th Jan,2004 09:25 pm
,  ,   202.177.191.252 Sun 18th Jan,2004 09:25 pm
,  ,   202.9.131.167 Sun 18th Jan,2004 09:28 pm
,  ,   202.177.157.106 Sun 18th Jan,2004 09:51 pm
144.16.192.123,  ,   203.197.98.2 Sun 18th Jan,2004 09:54 pm
144.16.192.123,  ,   203.197.98.2 Sun 18th Jan,2004 09:55 pm
,  ,   69.160.114.229 Sun 18th Jan,2004 10:01 pm
210.212.101.69,  ,   210.212.101.4 Sun 18th Jan,2004 10:09 pm
10.4.203.96,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 10:16 pm
,  ,   203.77.198.11 Sun 18th Jan,2004 10:16 pm
,  ,   203.94.217.84 Sun 18th Jan,2004 10:22 pm
10.4.203.96,   10.4.11.21,   203.199.81.149 Sun 18th Jan,2004 10:22 pm
10.100.63.137,  ,   202.138.119.193 Sun 18th Jan,2004 10:24 pm
,  ,   61.11.18.174 Sun 18th Jan,2004 10:41 pm
,  ,   210.210.58.77 Sun 18th Jan,2004 10:50 pm
210.7.88.116,   210.7.88.242,   210.7.88.242 Sun 18th Jan,2004 11:16 pm
,  ,   61.1.84.143 Mon 19th Jan,2004 12:21 am
172.31.85.176,  ,   210.212.49.12 Mon 19th Jan,2004 12:23 am
,  ,   61.1.105.164 Mon 19th Jan,2004 12:25 am
10.9.2.58,   10.9.11.16,   203.199.81.149 Mon 19th Jan,2004 12:59 am
10.4.202.60,   10.4.11.21,   203.199.51.149 Mon 19th Jan,2004 01:19 am
,  ,   202.138.119.197 Mon 19th Jan,2004 01:34 am
,  ,   61.1.50.10 Mon 19th Jan,2004 01:46 am
10.13.14.3,   unknown,   203.199.51.149 Mon 19th Jan,2004 01:50 am
61.17.39.31,   61.17.39.31,   61.17.39.31 Mon 19th Jan,2004 01:51 am
127.0.0.1,  ,   193.63.247.68 Mon 19th Jan,2004 02:01 am
,  ,   203.88.131.218 Mon 19th Jan,2004 02:01 am
80.25.203.92,  ,   80.58.32.237 Mon 19th Jan,2004 02:18 am
192.168.0.191,   203.109.68.2,   203.109.68.2 Mon 19th Jan,2004 02:41 am
192.168.13.35,   unknown,   203.199.81.149 Mon 19th Jan,2004 03:02 am
,  ,   202.138.119.197 Mon 19th Jan,2004 03:25 am
,  ,   203.88.137.16 Mon 19th Jan,2004 06:51 am
,  ,   61.1.84.65 Mon 19th Jan,2004 08:27 am
144.16.201.45,  ,   203.197.98.3 Mon 19th Jan,2004 09:28 am
144.16.242.132,  ,   203.199.213.5 Mon 19th Jan,2004 09:33 am
144.16.242.132,  ,   203.199.213.5 Mon 19th Jan,2004 09:34 am
144.16.192.123,  ,   203.197.98.2 Mon 19th Jan,2004 09:37 am
155.69.230.52,  ,   155.69.5.223 Mon 19th Jan,2004 10:24 am
,  ,   203.197.40.247 Mon 19th Jan,2004 10:44 am
,  ,   203.199.168.130 Mon 19th Jan,2004 10:46 am
10.110.161.1,   unknown,   203.199.81.149 Mon 19th Jan,2004 11:37 am
,  ,   210.212.144.33 Mon 19th Jan,2004 11:53 am
192.168.49.222,  ,   203.197.87.81 Mon 19th Jan,2004 12:12 pm
,  ,   61.1.152.138 Mon 19th Jan,2004 12:15 pm
10.5.11.5,   10.5.11.1,   203.199.81.149 Mon 19th Jan,2004 12:28 pm
,  ,   202.177.179.213 Mon 19th Jan,2004 12:58 pm
,  ,   61.11.10.50 Mon 19th Jan,2004 01:01 pm
10.4.202.60,   10.4.11.21,   203.199.81.149 Mon 19th Jan,2004 01:18 pm
172.16.1.15,  ,   61.17.14.162 Mon 19th Jan,2004 01:18 pm
,  ,   61.11.17.141 Mon 19th Jan,2004 01:19 pm
,  ,   203.199.60.50 Mon 19th Jan,2004 01:20 pm
,  ,   210.210.58.206 Mon 19th Jan,2004 01:20 pm
172.31.14.38,  ,   202.131.119.39 Mon 19th Jan,2004 01:31 pm
10.4.201.6,   10.4.11.21,   203.199.51.149 Mon 19th Jan,2004 01:32 pm
172.31.14.38,  ,   202.131.119.39 Mon 19th Jan,2004 01:32 pm
172.31.14.38,  ,   202.131.119.39 Mon 19th Jan,2004 01:35 pm
192.168.1.160,  ,   61.17.11.104 Mon 19th Jan,2004 01:57 pm
192.168.4.60,  ,   202.65.156.23 Mon 19th Jan,2004 01:58 pm
,  ,   61.11.18.53 Mon 19th Jan,2004 02:11 pm
192.168.0.48,  ,   202.141.116.66 Mon 19th Jan,2004 02:12 pm
10.13.235.10,   10.13.101.15,   203.199.51.149 Mon 19th Jan,2004 02:30 pm
,  ,   61.1.112.231 Mon 19th Jan,2004 02:32 pm
10.13.27.12,   unknown,   203.199.81.149 Mon 19th Jan,2004 03:00 pm
,  ,   203.77.201.114 Mon 19th Jan,2004 03:06 pm
192.168.1.223,  ,   210.212.170.130 Mon 19th Jan,2004 03:11 pm
192.168.8.99,  ,   202.54.11.72 Mon 19th Jan,2004 03:12 pm
172.31.14.38,  ,   202.131.119.39 Mon 19th Jan,2004 03:13 pm
172.31.14.38,  ,   202.131.119.39 Mon 19th Jan,2004 03:15 pm
,  ,   62.175.69.124 Mon 19th Jan,2004 03:47 pm
,  ,   203.129.225.227 Mon 19th Jan,2004 03:51 pm
192.168.6.103,  ,   202.160.172.10 Mon 19th Jan,2004 03:54 pm
202.160.165.210,  ,   202.160.164.222 Mon 19th Jan,2004 03:57 pm
10.100.5.11,   unknown,   203.199.51.149 Mon 19th Jan,2004 04:57 pm
10.100.5.11,   unknown,   203.199.51.149 Mon 19th Jan,2004 04:57 pm
213.96.31.101,  ,   80.58.43.170 Mon 19th Jan,2004 04:58 pm
,  ,   61.1.101.86 Mon 19th Jan,2004 05:29 pm
,  ,   67.31.35.202 Mon 19th Jan,2004 05:35 pm
,  ,   210.212.183.194 Mon 19th Jan,2004 05:40 pm
,  ,   210.212.183.194 Mon 19th Jan,2004 05:44 pm
,  ,   210.214.59.8 Mon 19th Jan,2004 05:53 pm
,  ,   61.11.18.57 Mon 19th Jan,2004 05:59 pm
,  ,   61.11.18.57 Mon 19th Jan,2004 06:03 pm
,  ,   210.18.120.27 Mon 19th Jan,2004 06:04 pm
,  ,   210.214.59.8 Mon 19th Jan,2004 06:04 pm
,  ,   210.18.120.27 Mon 19th Jan,2004 06:05 pm
,  ,   61.1.106.37 Mon 19th Jan,2004 06:12 pm
,  ,   61.1.112.140 Mon 19th Jan,2004 06:36 pm
,  ,   61.1.112.140 Mon 19th Jan,2004 06:38 pm
,  ,   61.1.112.140 Mon 19th Jan,2004 06:38 pm
,  ,   219.65.88.197 Mon 19th Jan,2004 06:53 pm
61.17.39.5,   61.17.39.5,   61.17.39.5 Mon 19th Jan,2004 07:13 pm
,  ,   219.65.94.182 Mon 19th Jan,2004 07:25 pm
144.16.245.28,  ,   203.199.213.4 Mon 19th Jan,2004 07:57 pm
,  ,   210.214.91.183 Mon 19th Jan,2004 08:06 pm
,  ,   61.1.106.223 Mon 19th Jan,2004 08:15 pm
,  ,   202.3.94.254 Mon 19th Jan,2004 08:16 pm
,  ,   61.11.22.38 Mon 19th Jan,2004 08:26 pm
10.2.2.69,   unknown,   203.199.81.149 Mon 19th Jan,2004 08:28 pm
192.168.0.72,  ,   202.141.152.5 Mon 19th Jan,2004 08:37 pm
,  ,   220.224.4.59 Mon 19th Jan,2004 08:42 pm
10.7.1.50,   unknown,   203.199.51.149 Mon 19th Jan,2004 08:47 pm
144.16.192.123,  ,   203.197.98.2 Mon 19th Jan,2004 08:51 pm
10.3.202.66,   unknown,   203.199.51.149 Mon 19th Jan,2004 08:52 pm
192.168.13.45,   unknown,   203.199.51.149 Mon 19th Jan,2004 08:52 pm
217.125.33.106,  ,   80.58.0.109 Mon 19th Jan,2004 09:10 pm
,  ,   210.214.245.203 Mon 19th Jan,2004 09:20 pm
,  ,   68.82.129.96 Mon 19th Jan,2004 09:41 pm
,  ,   68.82.129.96 Mon 19th Jan,2004 09:43 pm
10.13.101.16,   unknown,   203.199.81.149 Mon 19th Jan,2004 09:44 pm
10.13.101.16,   unknown,   203.199.51.149 Mon 19th Jan,2004 09:44 pm
10.13.101.16,   unknown,   203.199.81.149 Mon 19th Jan,2004 09:45 pm
,  ,   210.214.64.54 Mon 19th Jan,2004 09:48 pm
10.9.3.92,   10.9.11.16,   203.199.81.149 Mon 19th Jan,2004 09:53 pm
10.4.202.59,   10.4.11.21,   203.199.51.149 Mon 19th Jan,2004 09:57 pm
172.16.200.3,  ,   210.212.194.9 Mon 19th Jan,2004 10:03 pm
10.103.1.1,   unknown,   203.199.81.149 Mon 19th Jan,2004 10:07 pm
10.103.1.1,   unknown,   203.199.81.149 Mon 19th Jan,2004 10:08 pm
10.9.1.69,   10.9.11.16,   203.199.81.149 Mon 19th Jan,2004 10:11 pm
10.9.1.69,   10.9.11.16,   203.199.81.149 Mon 19th Jan,2004 10:12 pm
,  ,   61.1.44.106 Mon 19th Jan,2004 10:13 pm
,  ,   61.1.44.106 Mon 19th Jan,2004 10:13 pm
,  ,   61.1.44.106 Mon 19th Jan,2004 10:13 pm
,  ,   219.65.94.192 Mon 19th Jan,2004 10:19 pm
24.70.68.228,  ,   24.67.253.204 Mon 19th Jan,2004 10:37 pm
10.4.11.5,   unknown,   203.199.51.149 Mon 19th Jan,2004 10:49 pm
172.31.80.60,  ,   203.200.95.130 Mon 19th Jan,2004 10:54 pm
,  ,   219.65.94.65 Mon 19th Jan,2004 10:54 pm
,  ,   202.177.150.152 Mon 19th Jan,2004 11:00 pm
,  ,   193.220.224.6 Mon 19th Jan,2004 11:14 pm
,  ,   202.138.119.197 Mon 19th Jan,2004 11:32 pm
,  ,   216.207.17.19 Mon 19th Jan,2004 11:35 pm
,  ,   216.207.17.19 Mon 19th Jan,2004 11:36 pm
192.168.13.35,   unknown,   203.199.51.149 Mon 19th Jan,2004 11:45 pm
,  ,   219.65.72.120 Mon 19th Jan,2004 11:52 pm
,  ,   61.3.128.201 Mon 19th Jan,2004 11:53 pm
,  ,   61.3.128.201 Mon 19th Jan,2004 11:54 pm
,  ,   61.1.44.145 Tue 20th Jan,2004 12:02 am
172.16.4.22,  ,   216.236.98.130 Tue 20th Jan,2004 12:12 am
,  ,   61.1.106.96 Tue 20th Jan,2004 12:25 am
,  ,   81.128.125.85 Tue 20th Jan,2004 12:49 am
144.16.192.123,  ,   203.197.98.2 Tue 20th Jan,2004 01:12 am
10.0.0.100,  ,   202.63.162.147 Tue 20th Jan,2004 01:14 am
,  ,   202.138.119.197 Tue 20th Jan,2004 01:42 am
10.2.2.69,   unknown,   203.199.51.149 Tue 20th Jan,2004 01:43 am
10.9.1.77,   10.9.11.16,   203.199.51.149 Tue 20th Jan,2004 02:13 am
10.9.1.77,   10.9.11.16,   203.199.51.149 Tue 20th Jan,2004 02:13 am
,  ,   61.1.36.207 Tue 20th Jan,2004 02:32 am
10.13.12.33,   unknown,   203.199.51.149 Tue 20th Jan,2004 03:06 am
10.1.130.180,  ,   203.200.134.3 Tue 20th Jan,2004 04:20 am
,  ,   172.142.122.129 Tue 20th Jan,2004 08:18 am
,  ,   220.224.18.42 Tue 20th Jan,2004 09:13 am
,  ,   219.65.88.203 Tue 20th Jan,2004 09:15 am
,  ,   203.109.77.58 Tue 20th Jan,2004 09:21 am
10.129.1.22,   unknown,   203.199.81.149 Tue 20th Jan,2004 09:42 am
,  ,   203.199.141.99 Tue 20th Jan,2004 09:54 am
,  ,   61.1.105.113 Tue 20th Jan,2004 09:59 am
203.109.78.187,  ,   203.109.78.187 Tue 20th Jan,2004 11:00 am
10.40.152.128,  ,   203.94.73.203 Tue 20th Jan,2004 11:12 am
144.16.242.190,  ,   203.199.213.5 Tue 20th Jan,2004 11:22 am
202.88.208.253,  ,   202.88.208.253 Tue 20th Jan,2004 11:30 am
10.40.152.131,  ,   203.94.73.203 Tue 20th Jan,2004 11:35 am
,  ,   61.1.127.74 Tue 20th Jan,2004 12:01 pm
,  ,   161.114.1.184 Tue 20th Jan,2004 12:10 pm
10.102.144.3,   unknown,   203.199.81.149 Tue 20th Jan,2004 01:06 pm
10.102.144.3,   unknown,   203.199.81.149 Tue 20th Jan,2004 01:12 pm
,  ,   193.220.224.8 Tue 20th Jan,2004 01:20 pm
,  ,   68.45.219.117 Tue 20th Jan,2004 01:24 pm
10.5.11.7,   unknown,   203.199.81.149 Tue 20th Jan,2004 01:41 pm
10.5.11.7,   unknown,   203.199.81.149 Tue 20th Jan,2004 01:41 pm
10.5.11.7,   unknown,   203.199.51.149 Tue 20th Jan,2004 01:42 pm
10.5.11.7,   unknown,   203.199.81.149 Tue 20th Jan,2004 01:42 pm
,  ,   203.208.185.50 Tue 20th Jan,2004 02:11 pm
10.13.31.3,   unknown,   203.199.81.149 Tue 20th Jan,2004 02:14 pm
10.4.201.6,   10.4.11.21,   203.199.81.149 Tue 20th Jan,2004 02:14 pm
172.16.5.6,  ,   216.236.98.130 Tue 20th Jan,2004 02:20 pm
144.16.99.8,   unknown,   203.199.81.149 Tue 20th Jan,2004 02:31 pm
,  ,   61.1.84.146 Tue 20th Jan,2004 02:56 pm
,  ,   202.56.203.33 Tue 20th Jan,2004 02:57 pm
172.31.14.38,  ,   202.131.119.39 Tue 20th Jan,2004 03:23 pm
172.31.14.38,  ,   202.131.119.39 Tue 20th Jan,2004 03:24 pm
10.5.18.48,  ,   203.197.98.3 Tue 20th Jan,2004 03:32 pm
202.51.78.167,  ,   202.51.78.5 Tue 20th Jan,2004 03:35 pm
10.4.1.52,   unknown,   203.199.51.149 Tue 20th Jan,2004 03:36 pm
,  ,   61.1.188.242 Tue 20th Jan,2004 03:39 pm
,  ,   193.220.224.8 Tue 20th Jan,2004 03:40 pm
,  ,   61.1.188.242 Tue 20th Jan,2004 03:41 pm
,  ,   61.11.17.141 Tue 20th Jan,2004 03:45 pm
,  ,   203.106.215.32 Tue 20th Jan,2004 03:50 pm
,  ,   203.199.141.99 Tue 20th Jan,2004 03:56 pm
,  ,   61.8.137.133 Tue 20th Jan,2004 04:05 pm
,  ,   202.63.165.254 Tue 20th Jan,2004 04:08 pm
144.16.99.8,   unknown,   203.199.81.149 Tue 20th Jan,2004 04:35 pm
,  ,   210.210.57.232 Tue 20th Jan,2004 04:46 pm
172.16.200.36,  ,   210.212.194.30 Tue 20th Jan,2004 04:56 pm
172.16.200.36,  ,   210.212.194.30 Tue 20th Jan,2004 04:56 pm
,  ,   202.41.82.34 Tue 20th Jan,2004 04:59 pm
,  ,   210.212.194.2 Tue 20th Jan,2004 05:02 pm
172.16.200.36,  ,   210.212.194.30 Tue 20th Jan,2004 05:11 pm
172.16.200.36,  ,   210.212.194.30 Tue 20th Jan,2004 05:11 pm
,  ,   203.88.155.159 Tue 20th Jan,2004 05:24 pm
,  ,   202.54.26.120 Tue 20th Jan,2004 05:25 pm
10.0.0.19,  ,   203.197.90.40 Tue 20th Jan,2004 05:26 pm
10.5.18.47,  ,   203.197.98.2 Tue 20th Jan,2004 05:28 pm
,  ,   202.54.26.120 Tue 20th Jan,2004 05:29 pm
10.0.0.12,  ,   202.63.163.58 Tue 20th Jan,2004 05:29 pm
10.6.3.18,  ,   202.141.24.2 Tue 20th Jan,2004 05:30 pm
,  ,   203.199.141.99 Tue 20th Jan,2004 05:37 pm
,  ,   203.199.141.99 Tue 20th Jan,2004 05:43 pm
,  ,   210.210.79.211 Tue 20th Jan,2004 05:51 pm
,  ,   202.138.136.66 Tue 20th Jan,2004 05:51 pm
192.168.8.202,  ,   203.129.199.131 Tue 20th Jan,2004 05:52 pm
,  ,   193.220.224.8 Tue 20th Jan,2004 06:01 pm
192.168.13.31,   unknown,   203.199.51.149 Tue 20th Jan,2004 06:09 pm
10.8.125.111,  ,   202.138.120.37 Tue 20th Jan,2004 06:09 pm
192.168.8.202,  ,   203.129.199.131 Tue 20th Jan,2004 06:34 pm
10.127.129.5,   unknown,   203.199.81.149 Tue 20th Jan,2004 06:34 pm
10.127.129.5,   unknown,   203.199.51.149 Tue 20th Jan,2004 06:38 pm
10.107.179.19,   unknown,   203.199.81.149 Tue 20th Jan,2004 06:40 pm
202.51.78.167,  ,   202.51.78.5 Tue 20th Jan,2004 06:40 pm
10.4.202.56,   10.4.11.21,   203.199.81.149 Tue 20th Jan,2004 06:46 pm
,  ,   203.208.185.50 Tue 20th Jan,2004 07:00 pm
,  ,   203.192.209.4 Tue 20th Jan,2004 07:10 pm
,  ,   202.177.156.249 Tue 20th Jan,2004 07:18 pm
,  ,   202.177.156.249 Tue 20th Jan,2004 07:18 pm
,  ,   220.226.31.112 Tue 20th Jan,2004 07:18 pm
10.133.3.114,  ,   203.197.89.137 Tue 20th Jan,2004 07:20 pm
10.13.236.4,   10.13.101.15,   203.199.81.149 Tue 20th Jan,2004 07:55 pm
